State_Code_Origin,County_Code_Origin,State_Code_Dest,County_Code_Dest,State_Abbrv,County_Name,Return_Num,Exmpt_Num,Aggr_AGI,,
26,079,97,001,MI,Kalkaska County Tot Mig-Same St,374,677,"9,106",,
26,079,97,003,MI,Kalkaska County Tot Mig-Diff St,135,272,"4,255",,
26,079,98,000,MI,Kalkaska County Tot Mig-Foreign,d,d,d,,
26,079,26,079,MI,Kalkaska County Non-Migrants,"6,175","13,237","248,123",,
26,079,26,055,MI,Grand Traverse County,125,212,"3,053",,
26,079,26,009,MI,Antrim County,66,143,"1,331",,
26,079,26,165,MI,Wexford County,15,34,645,,
26,079,26,039,MI,Crawford County,12,19,282,,
26,079,26,081,MI,Kent County,12,21,328,,
26,079,26,029,MI,Charlevoix County,10,18,241,,
26,079,26,125,MI,Oakland County,10,15,206,,
26,079,26,137,MI,Otsego County,10,19,334,,
26,079,58,000,SS,Other Flows - Same State,114,196,"2,686",,
26,079,59,000,DS,Other Flows - Diff State,135,272,"4,255",,
26,081,96,000,MI,Kent County Tot Mig-US & For,"12,681","22,731","511,185",,
26,081,97,000,MI,Kent County Tot Mig-US,"12,547","22,494","506,973",,
26,081,97,001,MI,Kent County Tot Mig-Same St,"6,986","12,428","259,400",,
26,081,97,003,MI,Kent County Tot Mig-Diff St,"5,561","10,066","247,573",,
26,081,98,000,MI,Kent County Tot Mig-Foreign,134,237,"4,212",,
26,081,26,081,MI,Kent County Non-Migrants,"219,116","494,084","12,900,067",,
26,081,26,139,MI,Ottawa County,"1,965","3,689","79,101",,
26,081,26,117,MI,Montcalm County,488,960,"15,790",,
26,081,26,005,MI,Allegan County,474,879,"19,583",,
26,081,17,031,IL,Cook County,380,504,"14,212",,
26,081,26,067,MI,Ionia County,338,651,"11,264",,
26,081,26,123,MI,Newaygo County,324,637,"11,141",,
26,081,26,015,MI,Barry County,318,609,"14,651",,
26,081,26,121,MI,Muskegon County,317,550,"11,135",,
26,081,26,077,MI,Kalamazoo County,301,471,"11,006",,
26,081,26,125,MI,Oakland County,250,374,"10,406",,
26,081,26,065,MI,Ingham County,219,337,"6,042",,
26,081,26,163,MI,Wayne County,195,299,"7,037",,
26,081,04,013,AZ,Maricopa County,191,329,"7,840",,
26,081,26,107,MI,Mecosta County,136,235,"5,405",,
26,081,26,161,MI,Washtenaw County,133,194,"5,733",,
26,081,26,045,MI,Eaton County,91,122,"2,689",,
26,081,26,021,MI,Berrien County,90,170,"3,049",,
26,081,26,099,MI,Macomb County,87,113,"2,784",,
26,081,06,037,CA,Los Angeles County,86,123,"2,438",,
26,081,26,055,MI,Grand Traverse County,83,146,"4,815",,
26,081,32,003,NV,Clark County,83,141,"2,497",,
26,081,57,001,FR,Foreign - Overseas,82,169,"3,290",,
26,081,26,145,MI,Saginaw County,69,133,"1,537",,
26,081,17,043,IL,Dupage County,62,101,"3,445",,
26,081,26,049,MI,Genesee County,62,100,"1,445",,
26,081,26,073,MI,Isabella County,61,85,"1,392",,
26,081,18,097,IN,Marion County,58,101,"2,016",,
26,081,26,037,MI,Clinton County,58,101,"2,286",,
26,081,06,073,CA,San Diego County,55,84,"1,705",,
26,081,26,025,MI,Calhoun County,54,78,"1,372",,
26,081,39,049,OH,Franklin County,53,107,"2,532",,
26,081,53,033,WA,King County,53,75,"2,142",,
26,081,12,086,FL,Miami Dade County,52,89,986,,
26,081,48,201,TX,Harris County,50,107,"1,756",,
26,081,37,119,NC,Mecklenburg County,49,85,"1,745",,
26,081,48,113,TX,Dallas County,48,94,"2,417",,
26,081,26,127,MI,Oceana County,47,89,"2,165",,
26,081,27,053,MN,Hennepin County,45,63,"2,692",,
26,081,26,105,MI,Mason County,44,78,"1,494",,
26,081,36,061,NY,New York County,44,65,"1,982",,
26,081,12,071,FL,Lee County,42,79,"4,094",,
26,081,41,051,OR,Multnomah County,42,51,"1,604",,
26,081,06,059,CA,Orange County,41,64,"2,433",,
26,081,26,093,MI,Livingston County,41,77,"2,384",,
26,081,26,133,MI,Osceola County,41,82,"1,054",,
26,081,26,159,MI,Van Buren County,41,62,"1,049",,
26,081,57,005,FR,Foreign - APO/FPO ZIPs,41,51,868,,
26,081,08,031,CO,Denver County,40,53,996,,
26,081,12,081,FL,Manatee County,37,60,"3,768",,
26,081,37,183,NC,Wake County,37,74,"2,312",,
26,081,13,135,GA,Gwinnett County,36,67,"1,300",,
26,081,55,079,WI,Milwaukee County,36,61,"1,601",,
26,081,12,057,FL,Hillsborough County,35,73,"1,441",,
26,081,48,453,TX,Travis County,34,65,"1,055",,
26,081,26,165,MI,Wexford County,33,59,916,,
26,081,12,011,FL,Broward County,32,49,"1,596",,
26,081,12,095,FL,Orange County,32,49,752,,
26,081,47,037,TN,Davidson County,32,56,820,,
26,081,13,121,GA,Fulton County,31,55,"1,343",,
26,081,26,075,MI,Jackson County,31,48,909,,
26,081,48,029,TX,Bexar County,31,65,918,,
26,081,26,085,MI,Lake County,30,65,"1,070",,
26,081,12,031,FL,Duval County,29,50,910,,
26,081,12,115,FL,Sarasota County,29,42,"7,275",,
26,081,26,101,MI,Manistee County,29,64,860,,
26,081,26,103,MI,Marquette County,28,41,859,,
26,081,26,111,MI,Midland County,28,41,"1,516",,
26,081,48,439,TX,Tarrant County,28,61,"1,261",,
26,081,04,019,AZ,Pima County,27,52,"1,184",,
26,081,26,047,MI,Emmet County,27,50,"1,848",,
26,081,36,047,NY,Kings County,27,30,722,,
26,081,06,065,CA,Riverside County,26,51,"1,359",,
26,081,12,101,FL,Pasco County,26,51,884,,
26,081,12,103,FL,Pinellas County,26,41,973,,
26,081,18,003,IN,Allen County,26,55,"1,360",,
26,081,26,017,MI,Bay County,26,49,701,,
26,081,26,029,MI,Charlevoix County,26,51,663,,
26,081,18,141,IN,St Joseph County,25,47,641,,
26,081,26,089,MI,Leelanau County,25,38,"1,324",,
26,081,39,035,OH,Cuyahoga County,25,44,"1,494",,
26,081,06,075,CA,San Francisco County,24,31,830,,
26,081,12,099,FL,Palm Beach County,24,37,"1,502",,
26,081,12,105,FL,Polk County,24,48,782,,
26,081,13,067,GA,Cobb County,24,46,"1,387",,
26,081,18,057,IN,Hamilton County,24,63,"1,974",,
26,081,26,113,MI,Missaukee County,24,39,571,,
26,081,18,089,IN,Lake County,23,48,764,,
26,081,21,111,KY,Jefferson County,23,41,792,,
26,081,24,031,MD,Montgomery County,23,31,925,,
26,081,26,147,MI,St Clair County,23,38,773,,
26,081,42,101,PA,Philadelphia County,23,28,589,,
26,081,55,025,WI,Dane County,23,44,843,,
26,081,11,001,DC,District of Columbia,22,29,982,,
26,081,17,197,IL,Will County,22,50,"1,364",,
26,081,08,041,CO,El Paso County,21,37,753,,
26,081,25,017,MA,Middlesex County,21,30,"1,008",,
26,081,29,189,MO,St Louis County,20,38,"1,725",,
26,081,47,157,TN,Shelby County,20,39,"1,436",,
26,081,13,089,GA,Dekalb County,19,30,668,,
26,081,26,057,MI,Gratiot County,19,38,536,,
26,081,47,093,TN,Knox County,19,38,805,,
26,081,48,215,TX,Hidalgo County,19,44,269,,
26,081,49,035,UT,Salt Lake County,19,29,784,,
26,081,06,085,CA,Santa Clara County,18,32,647,,
26,081,17,097,IL,Lake County,18,37,792,,
26,081,26,009,MI,Antrim County,18,30,816,,
26,081,26,061,MI,Houghton County,18,19,381,,
26,081,36,005,NY,Bronx County,18,40,272,,
26,081,48,121,TX,Denton County,18,32,931,,
26,081,08,013,CO,Boulder County,17,26,716,,
26,081,18,039,IN,Elkhart County,17,32,561,,
26,081,24,003,MD,Anne Arundel County,17,35,732,,
26,081,26,033,MI,Chippewa County,17,31,559,,
26,081,26,137,MI,Otsego County,17,23,591,,
26,081,26,157,MI,Tuscola County,17,25,289,,
26,081,39,061,OH,Hamilton County,17,24,817,,
26,081,48,027,TX,Bell County,17,33,471,,
26,081,51,013,VA,Arlington County,17,18,518,,
26,081,02,020,AK,Anchorage Municipality,16,28,446,,
26,081,06,067,CA,Sacramento County,16,27,530,,
26,081,08,059,CO,Jefferson County,16,23,835,,
26,081,12,009,FL,Brevard County,16,28,743,,
26,081,12,021,FL,Collier County,16,29,"7,253",,
26,081,12,069,FL,Lake County,16,28,447,,
26,081,20,091,KS,Johnson County,16,33,924,,
26,081,21,067,KY,Fayette County,16,32,446,,
26,081,26,149,MI,St Joseph County,16,26,326,,
26,081,26,155,MI,Shiawassee County,16,28,427,,
26,081,39,095,OH,Lucas County,16,35,494,,
26,081,41,067,OR,Washington County,16,32,697,,
26,081,42,003,PA,Allegheny County,16,24,"2,446",,
26,081,45,045,SC,Greenville County,16,37,"1,083",,
26,081,51,810,VA,Virginia Beach city,16,23,383,,
26,081,01,089,AL,Madison County,15,32,880,,
26,081,12,033,FL,Escambia County,15,23,384,,
26,081,15,003,HI,Honolulu County,15,28,372,,
26,081,37,051,NC,Cumberland County,15,20,422,,
26,081,45,019,SC,Charleston County,15,23,492,,
26,081,08,005,CO,Arapahoe County,14,25,612,,
26,081,16,001,ID,Ada County,14,22,446,,
26,081,26,031,MI,Cheboygan County,14,21,453,,
26,081,26,079,MI,Kalkaska County,14,25,436,,
26,081,35,001,NM,Bernalillo County,14,27,247,,
26,081,48,085,TX,Collin County,14,25,946,,
26,081,53,053,WA,Pierce County,14,24,418,,
26,081,04,021,AZ,Pinal County,13,26,591,,
26,081,06,071,CA,San Bernardino County,13,21,502,,
26,081,08,001,CO,Adams County,13,19,669,,
26,081,12,015,FL,Charlotte County,13,20,522,,
26,081,26,019,MI,Benzie County,13,26,450,,
26,081,29,095,MO,Jackson County,13,24,412,,
26,081,37,081,NC,Guilford County,13,32,492,,
26,081,40,143,OK,Tulsa County,13,17,275,,
26,081,48,141,TX,El Paso County,13,30,498,,
26,081,55,133,WI,Waukesha County,13,26,"1,184",,
26,081,06,001,CA,Alameda County,12,21,349,,
26,081,06,013,CA,Contra Costa County,12,27,"1,356",,
26,081,08,123,CO,Weld County,12,23,402,,
26,081,12,087,FL,Monroe County,12,20,293,,
26,081,12,097,FL,Osceola County,12,24,410,,
26,081,12,117,FL,Seminole County,12,17,355,,
26,081,17,089,IL,Kane County,12,22,683,,
26,081,25,025,MA,Suffolk County,12,15,336,,
26,081,26,143,MI,Roscommon County,12,16,541,,
26,081,36,055,NY,Monroe County,12,13,913,,
26,081,36,081,NY,Queens County,12,13,272,,
26,081,39,113,OH,Montgomery County,12,29,462,,
26,081,06,019,CA,Fresno County,11,30,599,,
26,081,08,037,CO,Eagle County,11,14,444,,
26,081,15,009,HI,Maui County,11,17,262,,
26,081,17,201,IL,Winnebago County,11,22,677,,
26,081,26,069,MI,Iosco County,11,16,322,,
26,081,26,097,MI,Mackinac County,11,18,308,,
26,081,37,063,NC,Durham County,11,24,472,,
26,081,39,153,OH,Summit County,11,29,580,,
26,081,45,083,SC,Spartanburg County,11,28,398,,
26,081,47,065,TN,Hamilton County,11,22,395,,
26,081,48,061,TX,Cameron County,11,25,223,,
26,081,48,339,TX,Montgomery County,11,24,510,,
26,081,51,059,VA,Fairfax County,11,15,563,,
26,081,08,069,CO,Larimer County,10,17,458,,
26,081,12,055,FL,Highlands County,10,20,126,,
26,081,12,111,FL,St Lucie County,10,23,500,,
26,081,24,005,MD,Baltimore County,10,12,249,,
26,081,24,510,MD,Baltimore city,10,14,291,,
26,081,26,091,MI,Lenawee County,10,13,168,,
26,081,27,123,MN,Ramsey County,10,16,189,,
26,081,32,031,NV,Washoe County,10,18,630,,
26,081,37,067,NC,Forsyth County,10,22,779,,
26,081,37,133,NC,Onslow County,10,13,117,,
26,081,39,057,OH,Greene County,10,23,413,,
26,081,39,173,OH,Wood County,10,21,347,,
26,081,42,091,PA,Montgomery County,10,26,"1,054",,
26,081,45,015,SC,Berkeley County,10,14,181,,
26,081,51,510,VA,Alexandria city,10,12,360,,
26,081,58,000,SS,Other Flows - Same State,106,169,"2,979",,
26,081,59,000,DS,Other Flows - Diff State,"1,946","3,895","82,692",,
26,081,59,001,DS,Other Flows - Northeast,268,486,"11,378",,
26,081,59,003,DS,Other Flows - Midwest,564,"1,228","24,580",,
26,081,59,005,DS,Other Flows - South,791,"1,598","33,094",,
26,081,59,007,DS,Other Flows - West,323,583,"13,641",,
26,081,57,009,FR,Foreign - Other flows,11,17,54,,
26,083,96,000,MI,Keweenaw County Tot Mig-US & For,60,91,"1,231",,
26,083,97,000,MI,Keweenaw County Tot Mig-US,60,91,"1,231",,
26,083,97,001,MI,Keweenaw County Tot Mig-Same St,39,65,774,,
26,083,97,003,MI,Keweenaw County Tot Mig-Diff St,21,26,457,,
26,083,98,000,MI,Keweenaw County Tot Mig-Foreign,d,d,d,,
26,083,26,083,MI,Keweenaw County Non-Migrants,809,"1,624","37,252",,
26,083,26,061,MI,Houghton County,29,49,481,,
26,083,58,000,SS,Other Flows - Same State,10,16,293,,
26,083,59,000,DS,Other Flows - Diff State,21,26,457,,
26,085,96,000,MI,Lake County Tot Mig-US & For,334,639,"9,406",,
26,085,97,000,MI,Lake County Tot Mig-US,334,639,"9,406",,
26,085,97,001,MI,Lake County Tot Mig-Same St,245,476,"5,971",,
26,085,97,003,MI,Lake County Tot Mig-Diff St,89,163,"3,434",,
26,085,98,000,MI,Lake County Tot Mig-Foreign,d,d,d,,
26,085,26,085,MI,Lake County Non-Migrants,"3,728","7,599","121,807",,
26,085,26,133,MI,Osceola County,41,86,963,,
26,085,26,107,MI,Mecosta County,24,43,502,,
26,085,26,081,MI,Kent County,21,28,705,,
26,085,26,105,MI,Mason County,20,43,391,,
26,085,26,101,MI,Manistee County,17,36,295,,
26,085,26,165,MI,Wexford County,16,35,435,,
26,085,26,139,MI,Ottawa County,10,21,362,,
26,085,58,000,SS,Other Flows - Same State,96,184,"2,318",,
26,085,59,000,DS,Other Flows - Diff State,89,163,"3,434",,
26,087,96,000,MI,Lapeer County Tot Mig-US & For,"2,302","4,305","81,085",,
26,087,97,000,MI,Lapeer County Tot Mig-US,"2,302","4,305","81,085",,
26,087,97,001,MI,Lapeer County Tot Mig-Same St,"1,560","2,831","52,823",,
26,087,97,003,MI,Lapeer County Tot Mig-Diff St,742,"1,474","28,262",,
26,087,98,000,MI,Lapeer County Tot Mig-Foreign,d,d,d,,
26,087,26,087,MI,Lapeer County Non-Migrants,"32,951","76,595","1,820,463",,
26,087,26,049,MI,Genesee County,417,751,"12,220",,
26,087,26,125,MI,Oakland County,347,606,"13,511",,
26,087,26,099,MI,Macomb County,216,385,"7,479",,
26,087,26,157,MI,Tuscola County,109,238,"2,840",,
26,087,26,147,MI,St Clair County,95,181,"3,589",,
26,087,26,151,MI,Sanilac County,86,202,"2,514",,
26,087,26,163,MI,Wayne County,31,57,898,,
26,087,04,013,AZ,Maricopa County,21,40,964,,
26,087,26,145,MI,Saginaw County,19,26,629,,
26,087,12,071,FL,Lee County,18,32,626,,
26,087,26,065,MI,Ingham County,18,22,370,,
26,087,26,081,MI,Kent County,16,17,311,,
26,087,17,031,IL,Cook County,13,16,440,,
26,087,26,093,MI,Livingston County,13,23,331,,
26,087,32,003,NV,Clark County,12,23,333,,
26,087,26,069,MI,Iosco County,11,17,657,,
26,087,26,073,MI,Isabella County,11,17,357,,
26,087,26,161,MI,Washtenaw County,11,12,371,,
26,087,58,000,SS,Other Flows - Same State,160,277,"6,744",,
26,087,59,000,DS,Other Flows - Diff State,678,"1,363","25,899",,
26,087,59,001,DS,Other Flows - Northeast,41,78,"1,359",,
26,087,59,003,DS,Other Flows - Midwest,126,252,"5,281",,
26,087,59,005,DS,Other Flows - South,370,778,"14,420",,
26,087,59,007,DS,Other Flows - West,141,255,"4,838",,
26,089,96,000,MI,Leelanau County Tot Mig-US & For,616,"1,058","25,177",,
26,089,97,000,MI,Leelanau County Tot Mig-US,616,"1,058","25,177",,
26,089,97,001,MI,Leelanau County Tot Mig-Same St,408,716,"12,985",,
26,089,97,003,MI,Leelanau County Tot Mig-Diff St,208,342,"12,191",,
26,089,98,000,MI,Leelanau County Tot Mig-Foreign,d,d,d,,
26,089,26,089,MI,Leelanau County Non-Migrants,"8,441","17,559","586,221",,
26,089,26,055,MI,Grand Traverse County,220,391,"7,588",,
26,089,26,081,MI,Kent County,26,37,708,,
26,089,26,019,MI,Benzie County,20,40,711,,
26,089,17,031,IL,Cook County,16,18,"1,034",,
26,089,26,125,MI,Oakland County,15,24,533,,
26,089,26,161,MI,Washtenaw County,13,18,389,,
26,089,26,065,MI,Ingham County,11,15,295,,
26,089,26,077,MI,Kalamazoo County,10,14,238,,
26,089,58,000,SS,Other Flows - Same State,93,177,"2,523",,
26,089,59,000,DS,Other Flows - Diff State,192,324,"11,158",,
26,089,59,001,DS,Other Flows - Northeast,15,27,"1,660",,
26,089,59,003,DS,Other Flows - Midwest,28,52,"1,580",,
26,089,59,005,DS,Other Flows - South,85,151,"5,608",,
26,089,59,007,DS,Other Flows - West,64,94,"2,310",,
26,091,96,000,MI,Lenawee County Tot Mig-US & For,"2,128","3,871","79,960",,
26,091,97,000,MI,Lenawee County Tot Mig-US,"2,114","3,846","79,141",,
26,091,97,001,MI,Lenawee County Tot Mig-Same St,"1,057","1,929","37,334",,
26,091,97,003,MI,Lenawee County Tot Mig-Diff St,"1,057","1,917","41,806",,
26,091,98,000,MI,Lenawee County Tot Mig-Foreign,14,25,819,,
26,091,26,091,MI,Lenawee County Non-Migrants,"37,414","82,554","1,877,593",,
26,091,26,161,MI,Washtenaw County,232,379,"8,690",,
26,091,26,075,MI,Jackson County,164,341,"5,200",,
26,091,26,115,MI,Monroe County,122,245,"4,326",,
26,091,26,163,MI,Wayne County,113,206,"3,837",,
26,091,39,095,OH,Lucas County,105,168,"2,867",,
26,091,26,059,MI,Hillsdale County,103,208,"2,718",,
26,091,39,051,OH,Fulton County,54,110,"1,358",,
26,091,04,013,AZ,Maricopa County,39,62,"1,592",,
26,091,26,081,MI,Kent County,38,57,"1,552",,
26,091,26,065,MI,Ingham County,37,53,"1,284",,
26,091,26,125,MI,Oakland County,37,59,"1,394",,
26,091,26,093,MI,Livingston County,21,35,"1,049",,
26,091,39,173,OH,Wood County,18,36,577,,
26,091,12,071,FL,Lee County,17,28,767,,
26,091,26,077,MI,Kalamazoo County,17,21,516,,
26,091,26,099,MI,Macomb County,17,33,593,,
26,091,32,003,NV,Clark County,17,39,754,,
26,091,39,049,OH,Franklin County,15,16,587,,
26,091,17,031,IL,Cook County,14,17,379,,
26,091,26,025,MI,Calhoun County,14,27,372,,
26,091,18,003,IN,Allen County,13,18,315,,
26,091,26,049,MI,Genesee County,11,15,455,,
26,091,26,139,MI,Ottawa County,11,17,647,,
26,091,58,000,SS,Other Flows - Same State,120,233,"4,702",,
26,091,59,000,DS,Other Flows - Diff State,765,"1,423","32,610",,
26,091,59,001,DS,Other Flows - Northeast,53,101,"2,834",,
26,091,59,003,DS,Other Flows - Midwest,207,389,"9,757",,
26,091,59,005,DS,Other Flows - South,410,781,"16,026",,
26,091,59,007,DS,Other Flows - West,95,152,"3,993",,
26,091,57,009,FR,Foreign - Other flows,14,25,819,,
26,093,96,000,MI,Livingston Coun Tot Mig-US & For,"4,449","8,054","237,729",,
26,093,97,000,MI,Livingston Coun Tot Mig-US,"4,426","8,011","235,727",,
26,093,97,001,MI,Livingston Coun Tot Mig-Same St,"2,689","4,559","115,733",,
26,093,97,003,MI,Livingston Coun Tot Mig-Diff St,"1,737","3,452","119,994",,
26,093,98,000,MI,Livingston Coun Tot Mig-Foreign,23,43,"2,002",,
26,093,26,093,MI,Livingston Coun Non-Migrants,"65,473","154,569","5,035,314",,
26,093,26,125,MI,Oakland County,723,"1,144","29,548",,
26,093,26,161,MI,Washtenaw County,397,605,"16,520",,
26,093,26,163,MI,Wayne County,382,640,"15,789",,
26,093,26,049,MI,Genesee County,258,479,"9,262",,
26,093,26,065,MI,Ingham County,208,360,"8,837",,
26,093,26,155,MI,Shiawassee County,77,145,"2,642",,
26,093,26,099,MI,Macomb County,69,118,"3,020",,
26,093,04,013,AZ,Maricopa County,67,117,"3,632",,
26,093,17,031,IL,Cook County,66,90,"2,951",,
26,093,26,081,MI,Kent County,58,89,"3,433",,
26,093,26,075,MI,Jackson County,47,90,"1,825",,
26,093,26,077,MI,Kalamazoo County,37,70,"3,108",,
26,093,09,011,CT,New London County,34,96,"6,896",,
26,093,26,115,MI,Monroe County,29,50,"1,230",,
26,093,12,071,FL,Lee County,28,55,"2,087",,
26,093,32,003,NV,Clark County,26,49,"3,050",,
26,093,26,045,MI,Eaton County,25,54,"1,013",,
26,093,26,037,MI,Clinton County,23,36,"1,012",,
26,093,12,095,FL,Orange County,22,31,"1,080",,
26,093,26,139,MI,Ottawa County,22,40,"1,287",,
26,093,06,037,CA,Los Angeles County,18,28,912,,
26,093,12,057,FL,Hillsborough County,17,37,"1,164",,
26,093,26,025,MI,Calhoun County,16,23,878,,
26,093,06,059,CA,Orange County,15,31,827,,
26,093,26,091,MI,Lenawee County,15,27,632,,
26,093,26,103,MI,Marquette County,15,23,530,,
26,093,53,033,WA,King County,15,24,899,,
26,093,12,115,FL,Sarasota County,14,23,541,,
26,093,26,035,MI,Clare County,14,30,482,,
26,093,26,145,MI,Saginaw County,14,30,431,,
26,093,12,069,FL,Lake County,13,21,510,,
26,093,13,135,GA,Gwinnett County,13,22,458,,
26,093,18,097,IN,Marion County,13,26,505,,
26,093,29,183,MO,St Charles County,13,41,"1,910",,
26,093,36,061,NY,New York County,13,14,715,,
26,093,37,119,NC,Mecklenburg County,13,22,971,,
26,093,26,061,MI,Houghton County,12,13,386,,
26,093,48,201,TX,Harris County,12,28,894,,
26,093,06,073,CA,San Diego County,11,19,710,,
26,093,12,105,FL,Polk County,11,17,318,,
26,093,17,043,IL,Dupage County,11,17,552,,
26,093,26,073,MI,Isabella County,11,11,208,,
26,093,29,189,MO,St Louis County,11,39,"2,163",,
26,093,39,035,OH,Cuyahoga County,11,26,412,,
26,093,39,049,OH,Franklin County,11,19,709,,
26,093,48,113,TX,Dallas County,11,12,520,,
26,093,48,453,TX,Travis County,11,24,851,,
26,093,55,025,WI,Dane County,11,28,"1,106",,
26,093,12,099,FL,Palm Beach County,10,13,242,,
26,093,12,103,FL,Pinellas County,10,12,221,,
26,093,12,111,FL,St Lucie County,10,16,660,,
26,093,26,143,MI,Roscommon County,10,18,427,,
26,093,45,045,SC,Greenville County,10,18,509,,
26,093,47,037,TN,Davidson County,10,23,384,,
26,093,51,059,VA,Fairfax County,10,17,589,,
26,093,58,000,SS,Other Flows - Same State,227,464,"13,235",,
26,093,59,000,DS,Other Flows - Diff State,"1,166","2,397","80,045",,
26,093,59,001,DS,Other Flows - Northeast,112,252,"14,379",,
26,093,59,003,DS,Other Flows - Midwest,281,670,"21,081",,
26,093,59,005,DS,Other Flows - South,537,"1,056","30,617",,
26,093,59,007,DS,Other Flows - West,236,419,"13,967",,
26,093,57,009,FR,Foreign - Other flows,23,43,"2,002",,
26,095,96,000,MI,Luce County Tot Mig-US & For,131,269,"4,277",,
26,095,97,000,MI,Luce County Tot Mig-US,131,269,"4,277",,
26,095,97,001,MI,Luce County Tot Mig-Same St,93,192,"2,946",,
26,095,97,003,MI,Luce County Tot Mig-Diff St,38,77,"1,330",,
26,095,98,000,MI,Luce County Tot Mig-Foreign,d,d,d,,
26,095,26,095,MI,Luce County Non-Migrants,"2,143","4,567","86,484",,
26,095,26,103,MI,Marquette County,21,38,496,,
26,095,58,000,SS,Other Flows - Same State,72,154,"2,450",,
26,095,59,000,DS,Other Flows - Diff State,38,77,"1,330",,
26,097,96,000,MI,Mackinac County Tot Mig-US & For,427,703,"10,869",,
26,097,97,000,MI,Mackinac County Tot Mig-US,417,693,"10,729",,
26,097,97,001,MI,Mackinac County Tot Mig-Same St,237,411,"6,548",,
26,097,97,003,MI,Mackinac County Tot Mig-Diff St,180,282,"4,181",,
26,097,98,000,MI,Mackinac County Tot Mig-Foreign,10,10,140,,
